id,created_at,Store_No,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Provider,Status,Country,mc_location_id
12336,2026-07-17T18:14:36.487Z,460-176,"Aldi, Ramsey",41.072422,-74.138791,"1300 Route 17 N, Ramsey, NJ, 07446",1300 Route 17 N,Ramsey,NJ,7446,,,ALDI,active,USA,1942190
10870,2026-07-17T18:14:32.770Z,460-177,"Aldi, Conshohocken",40.098413,-75.302132,"104 Alan Wood Road, Conshohocken, PA, 19428",104 Alan Wood Road,Conshohocken,PA,19428,,,ALDI,active,USA,1313357
12221,2026-07-17T18:14:36.171Z,460-181,"Aldi, Philadelphia",39.918012,-75.184405,"2830a S 20th St, Philadelphia, PA, 19145",2830a S 20th St,Philadelphia,PA,19145,,,ALDI,active,USA,1313294
12944,2026-07-17T18:14:37.357Z,460-182,"Aldi, Wyomissing",40.345495,-75.971382,"1065 Woodland Road, Wyomissing, PA, 19610",1065 Woodland Road,Wyomissing,PA,19610,,,ALDI,active,USA,1313274
10509,2026-07-17T18:14:31.811Z,460-183,"Aldi, Bergenfield",40.9147488,-73.9965867,"433 S Washington Ave, Bergenfield, NJ, 07621",433 S Washington Ave,Bergenfield,NJ,7621,,,ALDI,active,USA,1941758
12812,2026-07-17T18:14:37.179Z,460-185,"Aldi, Watchung",40.6414914,-74.4151177,"1581 Route 22, Watchung, NJ, 07069",1581 Route 22,Watchung,NJ,07069,,,ALDI,active,USA,2014389
12897,2026-07-17T18:14:37.179Z,460-186,"Aldi, Williamsport",41.2517093,-77.0471697,"1804 Lycoming Creek Rd, Williamsport, PA, 17701",1804 Lycoming Creek Rd,Williamsport,PA,17701,,,ALDI,active,USA,1313295
10370,2026-07-17T18:14:31.811Z,460-189,"Aldi, Allentown",40.579932,-75.524713,"3235 Hamilton Blvd, Allentown, PA, 18103",3235 Hamilton Blvd,Allentown,PA,18103,,,ALDI,active,USA,1313328
12218,2026-07-17T18:14:36.171Z,460-191,"Aldi, Philadelphia",40.1047293,-75.0025659,"12002 Roosevelt Blvd Bldg 3, Philadelphia, PA, 19116",12002 Roosevelt Blvd Bldg 3,Philadelphia,PA,19116,,,ALDI,active,USA,1313380
12931,2026-07-17T18:14:37.179Z,460-192,"Aldi, Woodlyn",39.8766322,-75.3463382,"1300 Macdade Blvd, Woodlyn, PA, 19094",1300 Macdade Blvd,Woodlyn,PA,19094,,,ALDI,active,USA,1313367
10980,2026-07-17T18:14:33.514Z,460-202,"Aldi, Deptford",39.82746,-75.09759,"1755 Deptford Center Road, Deptford, NJ, 08096",1755 Deptford Center Road,Deptford,NJ,08096,,,ALDI,active,USA,2014358
10515,2026-07-17T18:14:31.811Z,460-203,"Aldi, Bethlehem",40.6735064,-75.3455889,"3833 Nazareth Pike, Bethlehem, PA, 18020",3833 Nazareth Pike,Bethlehem,PA,18020,,,ALDI,active,USA,1313377
11977,2026-07-17T18:14:35.837Z,460-204,"Aldi, Neptune",40.2241067,-74.0340089,"722 State Route 35 S, Neptune, NJ, 07753",722 State Route 35 S,Neptune,NJ,7753,,,ALDI,active,USA,1942170
12215,2026-07-17T18:14:36.171Z,460-205,"Aldi, Philadelphia",39.99297,-75.1017416,"3500 Aramingo Avenue, Philadelphia, PA, 19134",3500 Aramingo Avenue,Philadelphia,PA,19134,,,ALDI,active,USA,1313384
12592,2026-07-17T18:14:36.877Z,460-207,"Aldi, Springfield",40.68621,-74.32233,"240 Route 22, Springfield, NJ, 07081",240 Route 22,Springfield,NJ,07081,,,ALDI,active,USA,2014390
12528,2026-07-17T18:14:36.487Z,460-209,"Aldi, Shrewsbury",40.33659,-74.0747467,"179 Newman Springs Rd E, Shrewsbury, NJ, 07702",179 Newman Springs Rd E,Shrewsbury,NJ,07702,,,ALDI,active,USA,2014374
11323,2026-07-17T18:14:34.070Z,460-211,"Aldi, Hackettstown",40.83962,-74.82248,"215 Mountain Ave, Hackettstown, NJ, 07840",215 Mountain Ave,Hackettstown,NJ,7840,,,ALDI,active,USA,1942084
12908,2026-07-17T18:14:37.179Z,460-213,"Aldi, Wilmington",39.8113188,-75.5540243,"4130 Concord Pike, Wilmington, DE, 19803",4130 Concord Pike,Wilmington,DE,19803,,,ALDI,active,USA,1312359
10338,2026-07-17T18:14:31.811Z,460-214,"Aldi, Absecon",39.434197,-74.513539,"676 White Horse Pike Unit 2, Absecon, NJ, 08201",676 White Horse Pike Unit 2,Absecon,NJ,8201,,,ALDI,active,USA,1941755
12833,2026-07-17T18:14:37.179Z,460-218,"Aldi, Wayne",40.954605,-74.22059,"625 Hamburg Tpke, Wayne, NJ, 07470",625 Hamburg Tpke,Wayne,NJ,7470,,,ALDI,active,USA,1941788
10623,2026-07-17T18:14:32.256Z,460-230,"Aldi, Burlington",40.05649,-74.84452,"1801 Mount Holly Road, Burlington, NJ, 08016",1801 Mount Holly Road,Burlington,NJ,08016,,,ALDI,active,USA,2014362
11932,2026-07-17T18:14:35.558Z,461-001,"Aldi, Mount Vernon",40.40392,-82.44431,"1545 Coshocton Ave, Mount Vernon, OH, 43050",1545 Coshocton Ave,Mount Vernon,OH,43050,,,ALDI,active,USA,1313176
10969,2026-07-17T18:14:33.514Z,461-002,"Aldi, Delaware",40.29555,-83.03568,"973 Sunbury Rd, Delaware, OH, 43015",973 Sunbury Rd,Delaware,OH,43015,,,ALDI,active,USA,1313200
11670,2026-07-17T18:14:35.092Z,461-003,"Aldi, Lewis Center",40.17334,-83.02052,"8156 Orange Centre Dr, Lewis Center, OH, 43035",8156 Orange Centre Dr,Lewis Center,OH,43035,,,ALDI,active,USA,1313178
10643,2026-07-17T18:14:32.256Z,461-004,"Aldi, Cambridge",39.98963,-81.57251,"61240 Southgate Rd, Cambridge, OH, 43725",61240 Southgate Rd,Cambridge,OH,43725,,,ALDI,active,USA,1313265
12853,2026-07-17T18:14:37.179Z,461-005,"Aldi, Westerville",40.095046,-82.923786,"5996 Westerville Rd, Westerville, OH, 43081",5996 Westerville Rd,Westerville,OH,43081,,,ALDI,active,USA,1313187
12305,2026-07-17T18:14:36.171Z,461-006,"Aldi, Powell",40.15398,-83.09156,"9965 Sawmill Parkway, Powell, OH, 43065",9965 Sawmill Parkway,Powell,OH,43065,,,ALDI,active,USA,1313230
12233,2026-07-17T18:14:36.171Z,461-007,"Aldi, Pickerington",39.918945,-82.780417,"1400 Hill Rd North, Pickerington, OH, 43147",1400 Hill Rd North,Pickerington,OH,43147,,,ALDI,active,USA,1313228
12958,2026-07-17T18:14:37.357Z,461-008,"Aldi, Zanesville",39.98613,-82.02149,"3500 Maple Ave, Zanesville, OH, 43701",3500 Maple Ave,Zanesville,OH,43701,,,ALDI,active,USA,1313264
10418,2026-07-17T18:14:31.811Z,461-009,"Aldi, Ashland",38.494032,-82.668866,"130 Russell Rd, Ashland, KY, 41101",130 Russell Rd,Ashland,KY,41101,,,ALDI,active,USA,1312810
11317,2026-07-17T18:14:34.070Z,461-010,"Aldi, Groveport",39.89421,-82.88331,"3945 South Hamilton Rd, Groveport, OH, 43125",3945 South Hamilton Rd,Groveport,OH,43125,,,ALDI,active,USA,1314493
11222,2026-07-17T18:14:34.070Z,461-011,"Aldi, Gallipolis",38.830197,-82.162014,"176 Upper River Rd, Gallipolis, OH, 45631",176 Upper River Rd,Gallipolis,OH,45631,,,ALDI,active,USA,1313945
11768,2026-07-17T18:14:35.558Z,461-012,"Aldi, Marietta",39.4063,-81.42039,"708 Pike St, Marietta, OH, 45750",708 Pike St,Marietta,OH,45750,,,ALDI,active,USA,1313247
12297,2026-07-17T18:14:36.171Z,461-013,"Aldi, Portsmouth",38.7405,-82.969313,"2339 Gallia St, Portsmouth, OH, 45662",2339 Gallia St,Portsmouth,OH,45662,,,ALDI,active,USA,1313936
10423,2026-07-17T18:14:31.811Z,461-014,"Aldi, Athens",39.3373,-82.0659,"932 E State St, Athens, OH, 45701",932 E State St,Athens,OH,45701,,,ALDI,active,USA,1313269
11014,2026-07-17T18:14:33.514Z,461-015,"Aldi, Dunbar",38.36161,-81.73817,"434 12th St, Dunbar, WV, 25064",434 12th St,Dunbar,WV,25064,,,ALDI,active,USA,1314326
11426,2026-07-17T18:14:34.665Z,461-016,"Aldi, Huber Heights",39.84385,-84.11501,"6300 Brandt Pike, Huber Heights, OH, 45424",6300 Brandt Pike,Huber Heights,OH,45424,,,ALDI,active,USA,1313239
12945,2026-07-17T18:14:37.357Z,461-017,"Aldi, Xenia",39.690719,-83.965383,"37 Hospitality Dr, Xenia, OH, 45385",37 Hospitality Dr,Xenia,OH,45385,,,ALDI,active,USA,1312087
12762,2026-07-17T18:14:37.179Z,461-018,"Aldi, Vienna",39.313507,-81.552644,"1400 Grand Central Ave, Vienna, WV, 26105",1400 Grand Central Ave,Vienna,WV,26105,,,ALDI,active,USA,1313737
11333,2026-07-17T18:14:34.070Z,461-019,"Aldi, Hamilton",39.42322,-84.594732,"1431 Main St, Hamilton, OH, 45013",1431 Main St,Hamilton,OH,45013,,,ALDI,active,USA,1313935
11786,2026-07-17T18:14:35.558Z,461-020,"Aldi, Marysville",40.24141,-83.34044,"15740 Us Highway 36, Marysville, OH, 43040",15740 Us Highway 36,Marysville,OH,43040,,,ALDI,active,USA,1313248
10854,2026-07-17T18:14:32.770Z,461-022,"Aldi, Columbus",40.06335,-83.09247,"4664 Sawmill Rd, Columbus, OH, 43220",4664 Sawmill Rd,Columbus,OH,43220,,,ALDI,active,USA,1313207
10855,2026-07-17T18:14:32.770Z,461-023,"Aldi, Columbus",39.95054,-83.1463,"5487 W Broad St, Columbus, OH, 43228",5487 W Broad St,Columbus,OH,43228,,,ALDI,active,USA,1313925
11384,2026-07-17T18:14:34.665Z,461-024,"Aldi, Hilliard",40.030731,-83.136274,"4489 Cemetery Rd, Hilliard, OH, 43026",4489 Cemetery Rd,Hilliard,OH,43026,,,ALDI,active,USA,1313246
10791,2026-07-17T18:14:32.770Z,461-025,"Aldi, Cincinnati",39.172,-84.4276,"5505 Ridge Ave, Cincinnati, OH, 45213",5505 Ridge Ave,Cincinnati,OH,45213,,,ALDI,active,USA,1312076
12256,2026-07-17T18:14:36.171Z,461-027,"Aldi, Plain City",40.110091,-83.190818,"7390 State Route 161 E, Plain City, OH, 43064",7390 State Route 161 E,Plain City,OH,43064,,,ALDI,active,USA,1313220
10863,2026-07-17T18:14:32.770Z,461-029,"Aldi, Columbus",40.013006,-82.995205,"2395 Silver Dr, Columbus, OH, 43211",2395 Silver Dr,Columbus,OH,43211,,,ALDI,active,USA,1312073
11773,2026-07-17T18:14:35.558Z,461-030,"Aldi, Marion",40.58234,-83.07874,"1916 Mrn Mt Gilead Rd, Marion, OH, 43302",1916 Mrn Mt Gilead Rd,Marion,OH,43302,,,ALDI,active,USA,1313928
10698,2026-07-17T18:14:32.256Z,461-031,"Aldi, Celina",40.55743,-84.53848,"2001 Havemann Rd, Celina, OH, 45822",2001 Havemann Rd,Celina,OH,45822,,,ALDI,active,USA,1313163
10489,2026-07-17T18:14:31.811Z,461-032,"Aldi, Bellefontaine",40.33007,-83.76062,"2175 Us Highway 68 S, Bellefontaine, OH, 43311",2175 Us Highway 68 S,Bellefontaine,OH,43311,,,ALDI,active,USA,1312075
10780,2026-07-17T18:14:32.770Z,461-033,"Aldi, Chillicothe",39.357976,-82.975021,"1075 N Bridge Street, Chillicothe, OH, 45601",1075 N Bridge Street,Chillicothe,OH,45601,,,ALDI,active,USA,1314491
10797,2026-07-17T18:14:32.770Z,461-034,"Aldi, Circleville",39.5886,-82.955704,"23455 Us Highway 23 S, Circleville, OH, 43113",23455 Us Highway 23 S,Circleville,OH,43113,,,ALDI,active,USA,1313950
10650,2026-07-17T18:14:32.256Z,461-035,"Aldi, Canal Winchester",39.855794,-82.826086,"720 W Waterloo St, Canal Winchester, OH, 43110",720 W Waterloo St,Canal Winchester,OH,43110,,,ALDI,active,USA,1313173
11980,2026-07-17T18:14:35.837Z,461-036,"Aldi, Newark",40.08395,-82.42612,"1350 N 21st St, Newark, OH, 43055",1350 N 21st St,Newark,OH,43055,,,ALDI,active,USA,1313216
10860,2026-07-17T18:14:32.770Z,461-037,"Aldi, Columbus",40.06934,-82.86373,"5531 N Hamilton Rd, Columbus, OH, 43230",5531 N Hamilton Rd,Columbus,OH,43230,,,ALDI,active,USA,1313174
12356,2026-07-17T18:14:36.487Z,461-038,"Aldi, Reynoldsburg",39.9857,-82.78147,"8301 E Broad St, Reynoldsburg, OH, 43068",8301 E Broad St,Reynoldsburg,OH,43068,,,ALDI,active,USA,1312079
10862,2026-07-17T18:14:32.770Z,461-039,"Aldi, Columbus",39.887403,-82.996943,"3600 S High St, Columbus, OH, 43207",3600 S High St,Columbus,OH,43207,,,ALDI,active,USA,1313939
10794,2026-07-17T18:14:32.770Z,461-040,"Aldi, Cincinnati",39.131867,-84.611148,"5555 Glenway Ave, Cincinnati, OH, 45238",5555 Glenway Ave,Cincinnati,OH,45238,,,ALDI,active,USA,1313166
10790,2026-07-17T18:14:32.770Z,461-041,"Aldi, Cincinnati",39.252926,-84.420783,"10400 Reading Rd, Cincinnati, OH, 45241",10400 Reading Rd,Cincinnati,OH,45241,,,ALDI,active,USA,1313937
11070,2026-07-17T18:14:33.514Z,461-042,"Aldi, Englewood",39.861558,-84.281511,"1190 S Main St, Englewood, OH, 45322",1190 S Main St,Englewood,OH,45322,,,ALDI,active,USA,1312069
10795,2026-07-17T18:14:32.770Z,461-043,"Aldi, Cincinnati",39.29173,-84.30023,"9450 Fields Ertel Rd, Cincinnati, OH, 45249",9450 Fields Ertel Rd,Cincinnati,OH,45249,,,ALDI,active,USA,1313218
10793,2026-07-17T18:14:32.770Z,461-044,"Aldi, Cincinnati",39.07347,-84.31548,"8594 Beechmont Ave, Cincinnati, OH, 45255",8594 Beechmont Ave,Cincinnati,OH,45255,,,ALDI,active,USA,1314221
11097,2026-07-17T18:14:33.514Z,461-045,"Aldi, Fairfield",39.341373,-84.561248,"5065 Pleasant Ave, Fairfield, OH, 45014",5065 Pleasant Ave,Fairfield,OH,45014,,,ALDI,active,USA,1313181
12532,2026-07-17T18:14:36.487Z,461-046,"Aldi, Sidney",40.28828,-84.19318,"2500 Michigan St, Sidney, OH, 45365",2500 Michigan St,Sidney,OH,45365,,,ALDI,active,USA,1313190
11648,2026-07-17T18:14:35.092Z,461-047,"Aldi, Lebanon",39.45175,-84.18004,"1280 Columbus Ave, Lebanon, OH, 45036",1280 Columbus Ave,Lebanon,OH,45036,,,ALDI,active,USA,1313175
12811,2026-07-17T18:14:37.179Z,461-048,"Aldi, Washington Court House",39.52129,-83.46106,"200 Commerce Blvd, Washington Court House, OH, 43160",200 Commerce Blvd,Washington Court House,OH,43160,,,ALDI,active,USA,1314348
12909,2026-07-17T18:14:37.179Z,461-049,"Aldi, Wilmington",39.45148,-83.79681,"1801 Rombach Ave, Wilmington, OH, 45177",1801 Rombach Ave,Wilmington,OH,45177,,,ALDI,active,USA,1313943
10861,2026-07-17T18:14:32.770Z,461-050,"Aldi, Columbus",39.94544,-83.03398,"1331 W Mound St, Columbus, OH, 43223",1331 W Mound St,Columbus,OH,43223,,,ALDI,active,USA,1313949
11316,2026-07-17T18:14:34.070Z,461-051,"Aldi, Grove City",39.882454,-83.066584,"2398 Stringtown Road, Grove City, OH, 43123",2398 Stringtown Road,Grove City,OH,43123,,,ALDI,active,USA,1312064
12881,2026-07-17T18:14:37.179Z,461-052,"Aldi, Whitehall",39.95542,-82.89635,"3831 E Main St, Whitehall, OH, 43213",3831 E Main St,Whitehall,OH,43213,,,ALDI,active,USA,1313165
10859,2026-07-17T18:14:32.770Z,461-053,"Aldi, Columbus",40.06059,-82.957603,"2296 Morse Rd, Columbus, OH, 43229",2296 Morse Rd,Columbus,OH,43229,,,ALDI,active,USA,1313199
11362,2026-07-17T18:14:34.665Z,461-054,"Aldi, Heath",40.027389,-82.44905,"963b Hebron Rd, Heath, OH, 43056",963b Hebron Rd,Heath,OH,43056,,,ALDI,active,USA,1313177
10792,2026-07-17T18:14:32.770Z,461-055,"Aldi, Cincinnati",39.24423,-84.594209,"9490 Colerain Ave, Cincinnati, OH, 45251",9490 Colerain Ave,Cincinnati,OH,45251,,,ALDI,active,USA,1313940
12582,2026-07-17T18:14:36.877Z,461-056,"Aldi, Springdale",39.286521,-84.462796,"425 E Kemper Road, Springdale, OH, 45246",425 E Kemper Road,Springdale,OH,45246,,,ALDI,active,USA,1313215
11868,2026-07-17T18:14:35.558Z,461-057,"Aldi, Milford",39.197479,-84.22903,"5959 Lorven Dr, Milford, OH, 45150",5959 Lorven Dr,Milford,OH,45150,,,ALDI,active,USA,1313204
11136,2026-07-17T18:14:34.070Z,461-058,"Aldi, Florence",39.011852,-84.645053,"5475 Houston Road, Florence, KY, 41042",5475 Houston Road,Florence,KY,41042,,,ALDI,active,USA,1312799
10789,2026-07-17T18:14:32.770Z,461-059,"Aldi, Cincinnati",39.09173,-84.26522,"821 Clepper Ln, Cincinnati, OH, 45245",821 Clepper Ln,Cincinnati,OH,45245,,,ALDI,active,USA,1313180
12240,2026-07-17T18:14:36.171Z,461-060,"Aldi, Piqua",40.1498,-84.21218,"1243 E Ash St Ste 100, Piqua, OH, 45356",1243 E Ash St Ste 100,Piqua,OH,45356,,,ALDI,active,USA,1313938
11302,2026-07-17T18:14:34.070Z,461-061,"Aldi, Greenville",40.114091,-84.622039,"415 Wagner Ave, Greenville, OH, 45331",415 Wagner Ave,Greenville,OH,45331,,,ALDI,active,USA,1314490
10948,2026-07-17T18:14:33.514Z,461-062,"Aldi, Dayton",39.840597,-84.192351,"6415 Miller Ln, Dayton, OH, 45414",6415 Miller Ln,Dayton,OH,45414,,,ALDI,active,USA,1312077
10699,2026-07-17T18:14:32.256Z,461-063,"Aldi, Centerville",39.646669,-84.107983,"6250 Wilmington Pike, Centerville, OH, 45459",6250 Wilmington Pike,Centerville,OH,45459,,,ALDI,active,USA,1312078
11853,2026-07-17T18:14:35.558Z,461-064,"Aldi, Middletown",39.49753,-84.33447,"3634 S Dixie Hwy, Middletown, OH, 45005",3634 S Dixie Hwy,Middletown,OH,45005,,,ALDI,active,USA,1313261
12848,2026-07-17T18:14:37.179Z,461-065,"Aldi, West Chester",39.35317,-84.37676,"7910 Tylersville Square Dr, West Chester, OH, 45069",7910 Tylersville Square Dr,West Chester,OH,45069,,,ALDI,active,USA,1313260
12588,2026-07-17T18:14:36.877Z,461-066,"Aldi, Springfield",39.95327,-83.82905,"2091 N Bechtle Ave, Springfield, OH, 45504",2091 N Bechtle Ave,Springfield,OH,45504,,,ALDI,active,USA,1313183
12715,2026-07-17T18:14:36.877Z,461-068,"Aldi, Troy",40.05276,-84.237774,"50 Troy Town Dr, Troy, OH, 45373",50 Troy Town Dr,Troy,OH,45373,,,ALDI,active,USA,1312074
12744,2026-07-17T18:14:37.179Z,461-069,"Aldi, Urbana",40.106905,-83.736358,"741 Scioto St, Urbana, OH, 43078",741 Scioto St,Urbana,OH,43078,,,ALDI,active,USA,1313217
11682,2026-07-17T18:14:35.092Z,461-070,"Aldi, Lima",40.76927,-84.163886,"3285 Elida Rd, Lima, OH, 45805",3285 Elida Rd,Lima,OH,45805,,,ALDI,active,USA,1313172
11681,2026-07-17T18:14:35.092Z,461-071,"Aldi, Lima",40.730149,-84.063685,"2290 Harding Highway, Lima, OH, 45804",2290 Harding Highway,Lima,OH,45804,,,ALDI,active,USA,1313237
12790,2026-07-17T18:14:37.179Z,461-072,"Aldi, Wapakoneta",40.56501,-84.17795,"1246 Bellefontaine St, Wapakoneta, OH, 45895",1246 Bellefontaine St,Wapakoneta,OH,45895,,,ALDI,active,USA,1314222
10853,2026-07-17T18:14:32.770Z,461-073,"Aldi, Columbus",40.074235,-83.019437,"5455 N High Street, Columbus, OH, 43214",5455 N High Street,Columbus,OH,43214,,,ALDI,active,USA,1313266
11609,2026-07-17T18:14:35.092Z,461-074,"Aldi, Lancaster",39.733761,-82.620798,"1904 N Memorial Dr, Lancaster, OH, 43130",1904 N Memorial Dr,Lancaster,OH,43130,,,ALDI,active,USA,1312082
10482,2026-07-17T18:14:31.811Z,461-075,"Aldi, Beavercreek",39.758833,-84.052248,"2451 Lakeview Dr, Beavercreek, OH, 45431",2451 Lakeview Dr,Beavercreek,OH,45431,,,ALDI,active,USA,1313170
10947,2026-07-17T18:14:33.514Z,461-076,"Aldi, Dayton",39.636985,-84.217869,"2619 Miamisburg Centerville, Dayton, OH, 45459",2619 Miamisburg Centerville,Dayton,OH,45459,,,ALDI,active,USA,1313189
11551,2026-07-17T18:14:35.092Z,461-077,"Aldi, Kettering",39.70256,-84.12917,"1940 E Dorothy Ln, Kettering, OH, 45420",1940 E Dorothy Ln,Kettering,OH,45420,,,ALDI,active,USA,1313263
12742,2026-07-17T18:14:37.179Z,461-078,"Aldi, Upper Arlington",40.023676,-83.057783,"3280 Tremont Road, Upper Arlington, OH, 43221",3280 Tremont Road,Upper Arlington,OH,43221,,,ALDI,active,USA,1313262
11385,2026-07-17T18:14:34.665Z,461-079,"Aldi, Hilliard",39.98848,-83.148742,"1786 Hilliard Rome Rd, Hilliard, OH, 43026",1786 Hilliard Rome Rd,Hilliard,OH,43026,,,ALDI,active,USA,1313232
10715,2026-07-17T18:14:32.256Z,461-080,"Aldi, Charleston",38.318624,-81.717222,"2810 Mountaineer Blvd, Charleston, WV, 25309",2810 Mountaineer Blvd,Charleston,WV,25309,,,ALDI,active,USA,1313738
11443,2026-07-17T18:14:34.665Z,461-081,"Aldi, Hurricane",38.458674,-81.932465,"103 Liberty Square, Hurricane, WV, 25526",103 Liberty Square,Hurricane,WV,25526,,,ALDI,active,USA,1312151
12178,2026-07-17T18:14:36.171Z,461-082,"Aldi, Parkersburg",39.221902,-81.545989,"56 Bosley Parkway, Parkersburg, WV, 26101",56 Bosley Parkway,Parkersburg,WV,26101,,,ALDI,active,USA,1314328
10856,2026-07-17T18:14:32.770Z,461-083,"Aldi, Columbus",39.987924,-83.029325,"1393 Edgehill Rd, Columbus, OH, 43212",1393 Edgehill Rd,Columbus,OH,43212,,,ALDI,active,USA,1313258
11978,2026-07-17T18:14:35.837Z,461-084,"Aldi, New Albany",40.090678,-82.794409,"9895 Johnstown Rd, New Albany, OH, 43054",9895 Johnstown Rd,New Albany,OH,43054,,,ALDI,active,USA,1312072
11999,2026-07-17T18:14:35.837Z,461-085,"Aldi, Newport",39.085713,-84.484918,"1301 Monmouth Street, Newport, KY, 41071",1301 Monmouth Street,Newport,KY,41071,,,ALDI,active,USA,1312800
11679,2026-07-17T18:14:35.092Z,461-086,"Aldi, Liberty Township",39.418368,-84.474928,"5418 Liberty Square Dr, Liberty Township, OH, 45011",5418 Liberty Square Dr,Liberty Township,OH,45011,,,ALDI,active,USA,1313245
11450,2026-07-17T18:14:34.665Z,461-087,"Aldi, Independence",38.92784,-84.541785,"2000 Harris Pike, Independence, KY, 41051",2000 Harris Pike,Independence,KY,41051,,,ALDI,active,USA,1314097
10460,2026-07-17T18:14:31.811Z,461-088,"Aldi, Barboursville",38.413862,-82.287979,"35 Tanyard Station Dr, Barboursville, WV, 25504",35 Tanyard Station Dr,Barboursville,WV,25504,,,ALDI,active,USA,1313732
10485,2026-07-17T18:14:31.811Z,461-089,"Aldi, Beckley",37.808847,-81.183645,"21 By Pass Plaza Shpg Ctr, Beckley, WV, 25801",21 By Pass Plaza Shpg Ctr,Beckley,WV,25801,,,ALDI,active,USA,1314327
12570,2026-07-17T18:14:36.877Z,461-094,"Aldi, South Point",38.41672,-82.51106,"228 Township Rd 1430, South Point, OH, 45680",228 Township Rd 1430,South Point,OH,45680,,,ALDI,active,USA,1312083
10468,2026-07-17T18:14:31.811Z,461-095,"Aldi, Batavia Twp",39.03895,-84.23195,"1386 State Route 125, Batavia Twp, OH, 45102",1386 State Route 125,Batavia Twp,OH,45102,,,ALDI,active,USA,1314227
11712,2026-07-17T18:14:35.092Z,461-101,"Aldi, London",39.909206,-83.425582,"1050 Eagleton Boulevard, London, OH, 43140",1050 Eagleton Boulevard,London,OH,43140,,,ALDI,active,USA,1313201
11386,2026-07-17T18:14:34.665Z,461-102,"Aldi, Hillsboro",39.22704,-83.61422,"211 Harry Sauner Road, Hillsboro, OH, 45133",211 Harry Sauner Road,Hillsboro,OH,45133,,,ALDI,active,USA,1312068
12580,2026-07-17T18:14:36.877Z,461-199,"Aldi, Springboro",39.561248,-84.261278,"827 W Central Ave, Springboro, OH, 45066",827 W Central Ave,Springboro,OH,45066,,,ALDI,active,USA,1312086
11887,2026-07-17T18:14:35.558Z,462-002,"Aldi, Mishawaka",41.709435,-86.181141,"210 W Douglas Road, Mishawaka, IN, 46545",210 W Douglas Road,Mishawaka,IN,46545,,,ALDI,active,USA,1312772
11265,2026-07-17T18:14:34.070Z,462-003,"Aldi, Goshen",41.55974,-85.7931,"2036 Lincolnway East, Goshen, IN, 46526",2036 Lincolnway East,Goshen,IN,46526,,,ALDI,active,USA,1312729
11264,2026-07-17T18:14:34.070Z,462-004,"Aldi, Goshen",41.62417,-85.9059,"2815 County Home Road, Goshen, IN, 46526",2815 County Home Road,Goshen,IN,46526,,,ALDI,active,USA,1312738
11259,2026-07-17T18:14:34.070Z,462-006,"Aldi, Glenwood",41.547,-87.635233,"18901 S Halsted Street, Glenwood, IL, 60425",18901 S Halsted Street,Glenwood,IL,60425,,,ALDI,active,USA,1312637
12272,2026-07-17T18:14:36.171Z,462-007,"Aldi, Plymouth",41.36095,-86.32874,"2170 North Oak Road, Plymouth, IN, 46563",2170 North Oak Road,Plymouth,IN,46563,,,ALDI,active,USA,1312751
10746,2026-07-17T18:14:32.770Z,462-010,"Aldi, Chicago",41.81046,-87.723275,"4501 S Pulaski, Chicago, IL, 60632",4501 S Pulaski,Chicago,IL,60632,,,ALDI,active,USA,1314020
12285,2026-07-17T18:14:36.171Z,462-011,"Aldi, Portage",41.55025,-87.1919,"5761 Us Highway 6, Portage, IN, 46368",5761 Us Highway 6,Portage,IN,46368,,,ALDI,active,USA,1312742
10788,2026-07-17T18:14:32.770Z,462-012,"Aldi, Cicero",41.8514,-87.7407,"4630 W Cermak Road, Cicero, IL, 60804",4630 W Cermak Road,Cicero,IL,60804,,,ALDI,active,USA,1314440
10577,2026-07-17T18:14:32.256Z,462-013,"Aldi, Bridgeview",41.74986,-87.799913,"7802 S Harlem Ave, Bridgeview, IL, 60455",7802 S Harlem Ave,Bridgeview,IL,60455,,,ALDI,active,USA,1312699
10752,2026-07-17T18:14:32.770Z,462-014,"Aldi, Chicago",41.86746,-87.76512,"5629 W Fillmore St, Chicago, IL, 60644",5629 W Fillmore St,Chicago,IL,60644,,,ALDI,active,USA,1314043
10775,2026-07-17T18:14:32.770Z,462-015,"Aldi, Chicago Heights",41.50587,-87.66574,"527 W 14th St, Chicago Heights, IL, 60411",527 W 14th St,Chicago Heights,IL,60411,,,ALDI,active,USA,1312018
10375,2026-07-17T18:14:31.811Z,462-017,"Aldi, Alsip",41.687303,-87.7401689,"11340 Scicero Ave, Alsip, IL, 60803",11340 Scicero Ave,Alsip,IL,60803,,,ALDI,active,USA,1312636
11335,2026-07-17T18:14:34.665Z,462-018,"Aldi, Hammond",41.6334539,-87.508742,"4415 Calumet Avenue, Hammond, IN, 46327",4415 Calumet Avenue,Hammond,IN,46327,,,ALDI,active,USA,1314085
11334,2026-07-17T18:14:34.665Z,462-020,"Aldi, Hammond",41.59528,-87.5002,"6518 Columbia Ave, Hammond, IN, 46320",6518 Columbia Ave,Hammond,IN,46320,,,ALDI,active,USA,1314078
12490,2026-07-17T18:14:36.487Z,462-021,"Aldi, Schererville",41.499845,-87.473237,"795 Deer Creek Drive, Schererville, IN, 46375",795 Deer Creek Drive,Schererville,IN,46375,,,ALDI,active,USA,1312731
